is_cause,sentence
0.0,"""Reports""/NOUN,""shown""/VERB,""ginger""/NOUN,""avocado""/NOUN,""induce""/VERB,""antioxidant""/ADJ,""anti-inflammatory""/ADJ,""effect""/NOUN,""improving""/VERB,""enzymatic""/ADJ,""activity""/NOUN,""modulating""/VERB,""obesity-related""/ADJ,""impairment""/NOUN,""anti-inflammatory""/ADJ,""system""/NOUN,""different""/ADJ,""tissue""/NOUN,""without""/ADP,""side""/NOUN,""effect""/NOUN"
1.0,"""Flagellate""/NOUN,""dermatitis""/NOUN,""caused""/VERB,""intake""/NOUN,""shiitake""/NOUN,""mushroom""/NOUN,""characterized""/VERB,""linear""/ADJ,""erythematous""/ADJ,""lesion""/NOUN,""intensely""/ADV,""pruritic""/ADJ"
0.0,"""Fruit""/NOUN,""vegetable""/NOUN,""consumption""/NOUN,""considered""/VERB,""protective""/ADJ,""effect""/NOUN,""cardiovascular""/ADJ,""cerebrovascular""/ADJ,""disease""/NOUN,""CVDs""/NOUN"
0.0,"""Poor""/ADJ,""dietary""/ADJ,""habit""/NOUN,""contribute""/VERB,""obesity""/NOUN,""pandemic""/ADJ,""related""/ADJ,""cardiovascular""/ADJ,""disease""/NOUN,""respective""/ADJ,""impact""/NOUN,""high""/ADJ,""saturated""/ADJ,""fat""/NOUN,""versus""/ADP,""added""/VERB,""sugar""/NOUN,""consumption""/NOUN,""remains""/VERB,""debated""/VERB"
1.0,"""Epidemiological""/ADJ,""study""/NOUN,""shown""/VERB,""higher""/ADJ,""sugar-sweetened""/ADJ,""beverage""/NOUN,""consumption""/NOUN,""associated""/VERB,""increased""/VERB,""risk""/NOUN,""developing""/VERB,""chronic""/ADJ,""disease""/NOUN,""including""/VERB,""cardiovascular""/ADJ,""disease""/NOUN,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""mellitus""/NOUN,""obesity""/NOUN,""non-alcoholic""/ADJ,""fatty""/ADJ,""liver""/NOUN,""disease""/NOUN,""gout""/NOUN,""rheumatoid""/ADJ,""arthritis""/NOUN,""worse""/ADJ,""symptom""/NOUN,""patient""/NOUN,""rheumatoid""/ADJ,""arthritis""/NOUN"
0.0,"""First""/ADV,""identified""/VERB,""feasible""/ADJ,""treatment""/NOUN,""intractable""/ADJ,""epilepsy""/NOUN,""ketogenic""/ADJ,""diet""/NOUN,""KD""/NOUN,""recently""/ADV,""gained""/VERB,""popularity""/NOUN,""thanks""/NOUN,""growing""/VERB,""evidence""/NOUN,""application""/NOUN,""weight""/NOUN,""loss""/NOUN,""importantly""/ADV,""also""/ADV,""NAFLD""/PROPN,""cancer""/NOUN,""neurologic""/ADJ,""condition""/NOUN,""chronic""/ADJ,""pain""/NOUN"
1.0,"""There""/ADV,""causal""/ADJ,""link""/NOUN,""consumption""/NOUN,""ultra-processed""/VERB,""food""/NOUN,""range""/NOUN,""non-communicable""/ADJ,""disease""/NOUN,""NCDs""/PROPN,""obesity""/NOUN,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""cancer""/NOUN"
0.0,"""Maternal""/ADJ,""dietary""/ADJ,""intervention""/NOUN,""pregnancy""/NOUN,""fish""/NOUN,""oil""/NOUN,""high""/ADJ,""dose""/NOUN,""vitamin""/NOUN,""D""/NOUN,""shown""/VERB,""reduce""/VERB,""incidence""/NOUN,""asthma""/NOUN,""wheeze""/NOUN,""offspring""/NOUN,""potentially""/ADV,""microbial""/ADJ,""effect""/NOUN,""pregnancy""/NOUN,""early""/ADJ,""childhood""/NOUN"
1.0,"""These""/DET,""finding""/NOUN,""suggest""/VERB,""rural""/ADJ,""China""/PROPN,""anemia""/NOUN,""stem""/NOUN,""poor""/ADJ,""quality""/NOUN,""diet""/NOUN,""infants""/NOUN,""/""/SYM,""toddlers""/NOUN,""rather""/ADV,""insufficient""/ADJ,""quantity""/NOUN,""food""/NOUN,""consumed""/VERB"
0.0,"""Tea""/NOUN,""consumption""/NOUN,""positive""/ADJ,""effect""/NOUN,""skeletal""/ADJ,""system""/NOUN,""prevents""/VERB,""postmenopausal""/ADJ,""osteoporosis""/NOUN,""mainly""/ADV,""inhibiting""/VERB,""osteoclastogenesis""/NOUN"
0.0,"""Epidemiological""/ADJ,""evidence""/NOUN,""indicates""/VERB,""high""/ADJ,""dietary""/ADJ,""intake""/NOUN,""plant""/NOUN,""Allium""/PROPN,""family""/NOUN,""garlic""/NOUN,""onion""/NOUN,""associated""/VERB,""decreased""/VERB,""risk""/NOUN,""cancer""/NOUN,""human""/NOUN"
1.0,"""The""/DET,""common""/ADJ,""food""/NOUN,""reported""/VERB,""trigger""/NOUN,""oral""/ADJ,""ulcer""/NOUN,""eggplant""/NOUN,""78.3""/NUM,""melon""/NOUN,""68.3""/NUM,""walnut""/NOUN,""68.2""/NUM,""cantaloupe""/NOUN,""66.7""/NUM"
0.0,"""Ginger""/PROPN,""Zingiber""/PROPN,""officinale""/PROPN,""Roscoe""/PROPN,""Zingiberaceae""/PROPN,""documented""/VERB,""ameliorate""/ADJ,""hyperlipidemia""/NOUN,""hyperglycemia""/NOUN,""oxidative""/ADJ,""stress""/NOUN,""inflammation""/NOUN"
0.0,"""It""/PRON,""previously""/ADV,""demonstrated""/VERB,""daily""/ADJ,""intake""/NOUN,""hydroxytyrosol""/NOUN,""HT""/NOUN,""polyphenol""/NOUN,""olive""/NOUN,""oil""/NOUN,""daily""/ADJ,""dietary""/ADJ,""level""/NOUN,""mildly""/ADV,""improves""/VERB,""cognition""/NOUN,""AD""/NOUN,""mouse""/NOUN"
1.0,"""A""/DET,""relationship""/NOUN,""maternal""/ADJ,""ingestion""/NOUN,""FB1-contaminated""/VERB,""corn""/NOUN,""early""/ADJ,""pregnancy""/NOUN,""increased""/VERB,""risk""/NOUN,""neural""/ADJ,""tube""/NOUN,""defect""/NOUN,""NTDs""/PROPN,""recently""/ADV,""proposed""/VERB,""human""/ADJ,""population""/NOUN,""around""/ADP,""world""/NOUN,""corn""/NOUN,""dietary""/ADJ,""staple""/NOUN"
0.0,"""Osteoarthritis""/NOUN,""OA""/PROPN,""leading""/NOUN,""cause""/VERB,""physical""/ADJ,""disability""/NOUN,""among""/ADP,""aging""/VERB,""population""/NOUN,""available""/ADJ,""drug""/NOUN,""able""/ADJ,""efficiently""/ADV,""restore""/VERB,""balance""/NOUN,""cartilage""/NOUN,""matrix""/NOUN,""synthesis""/NOUN,""degradation""/NOUN"
1.0,"""Chocolate""/NOUN,""milk""/NOUN,""one""/NUM,""commonly""/ADV,""used""/VERB,""non-fermentative""/ADJ,""dairy""/NOUN,""product""/NOUN,""due""/ADJ,""high""/ADJ,""level""/NOUN,""sucrose""/NOUN,""could""/AUX,""lead""/VERB,""diabetes""/NOUN,""tooth""/NOUN,""decay""/NOUN,""among""/ADP,""child""/NOUN"
0.0,"""This""/DET,""genetic""/ADJ,""variation""/NOUN,""associated""/VERB,""different""/ADJ,""plasma""/NOUN,""lipoprotein""/NOUN,""level""/NOUN,""different""/ADJ,""response""/NOUN,""diet""/NOUN,""lipid-lowering""/NOUN,""therapy""/NOUN,""variable""/ADJ,""risk""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN"
0.0,"""Grape""/NOUN,""extract""/NOUN,""GE""/PROPN,""contains""/VERB,""various""/ADJ,""polyphenolic""/ADJ,""compound""/NOUN,""exerts""/VERB,""protective""/ADJ,""effect""/NOUN,""lifestyle-related""/ADJ,""disease""/NOUN,""diabetes""/NOUN,""hypertension""/NOUN"
1.0,"""Bronchial""/ADJ,""provocation""/NOUN,""test""/NOUN,""occupational""/ADJ,""exposure""/NOUN,""flour""/NOUN,""provoked""/VERB,""dual""/ADJ,""asthmatic""/ADJ,""reaction""/NOUN,""accompanied""/VERB,""rhinitis""/NOUN,""two""/NUM,""atopic""/ADJ,""baker""/NOUN,""engaged""/VERB,""manufacture""/NOUN,""bread""/NOUN,""pie""/NOUN"
1.0,"""Increased""/VERB,""consumption""/NOUN,""processed""/VERB,""food""/NOUN,""modern""/ADJ,""world""/NOUN,""contributed""/VERB,""high""/ADJ,""salt""/NOUN,""intake""/NOUN,""thus""/ADV,""increased""/VERB,""prevalence""/NOUN,""hypertension""/NOUN,""among""/ADP,""Malaysian""/ADJ,""population""/NOUN"
0.0,"""Within""/ADP,""family""/NOUN,""Coronaviridae""/PROPN,""embryonated""/VERB,""egg""/NOUN,""used""/VERB,""host""/NOUN,""system""/NOUN,""primarily""/ADV,""two""/NUM,""avian""/ADJ,""coronaviruses""/NOUN,""within""/ADP,""genus""/NOUN,""Gammacoronavirus""/PROPN,""infectious""/ADJ,""bronchitis""/NOUN,""virus""/NOUN,""IBV""/PROPN,""turkey""/NOUN,""coronavirus""/NOUN,""TCoV""/PROPN"
0.0,"""Our""/PRON,""finding""/NOUN,""strongly""/ADV,""suggest""/VERB,""food""/NOUN,""especially""/ADV,""coffee""/NOUN,""act""/NOUN,""rich""/ADJ,""source""/NOUN,""beta-carbolines""/NOUN,""may""/AUX,""possibly""/ADV,""associated""/VERB,""reduced""/VERB,""risk""/NOUN,""serious""/ADJ,""neurodegenerative""/ADJ,""disease""/NOUN,""Parkinson""/PROPN,""Alzheimer""/PROPN"
0.0,"""Evidence""/NOUN,""support""/NOUN,""use""/VERB,""glucosamine""/NOUN,""chondroitin""/NOUN,""symptomatic""/ADJ,""slow-acting""/ADJ,""drug""/NOUN,""osteoarthritis""/NOUN,""SYSADOAs""/NOUN,""impact""/VERB,""OA""/NOUN,""symptom""/NOUN,""disease-modifying""/ADJ,""effect""/NOUN,""long""/ADJ,""term""/NOUN"
0.0,"""Bovine""/NOUN,""mastitis""/NOUN,""continues""/VERB,""leading""/VERB,""cause""/VERB,""heavy""/ADJ,""economic""/ADJ,""loss""/NOUN,""dairy""/NOUN,""industry""/NOUN,""public""/ADJ,""health""/NOUN,""hazard""/NOUN,""globally""/ADV"
0.0,"""Vegetables""/NOUN,""bean""/VERB,""nutrient-dense""/ADJ,""food""/NOUN,""innate""/ADJ,""potential""/ADJ,""mediate""/NOUN,""diabetes""/NOUN,""variety""/NOUN,""culture""/NOUN"
0.0,"""Cocoa""/NOUN,""polyphenols""/NOUN,""exhibit""/VERB,""high""/ADJ,""antioxidant""/ADJ,""activity""/NOUN,""proposed""/VERB,""potential""/ADJ,""adjuvant""/ADJ,""treatment""/NOUN,""metabolic""/ADJ,""disturbance""/NOUN"
0.0,"""Although""/ADP,""high""/ADJ,""intake""/NOUN,""plant""/NOUN,""food""/NOUN,""fruit""/NOUN,""vegetable""/NOUN,""whole""/ADJ,""grain""/NOUN,""nut""/NOUN,""legume""/NOUN,""recommended""/VERB,""chronic""/ADJ,""disease""/NOUN,""prevention""/NOUN,""unclear""/ADJ,""optimal""/ADJ,""amount""/NOUN,""intake""/NOUN,""food""/NOUN,""whether""/ADP,""specific""/ADJ,""subtypes""/NOUN,""particularly""/ADV,""beneficial""/ADJ"
0.0,"""Apathy""/NOUN,""lower""/ADJ,""water""/NOUN,""food""/NOUN,""intake""/NOUN,""respiratory""/ADJ,""system""/NOUN,""disorder""/NOUN,""total""/ADJ,""mortality""/NOUN,""60""/NUM,""noted""/VERB"
0.0,"""Oleuropein""/NOUN,""component""/NOUN,""extra""/ADJ,""virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""EVOO""/PROPN,""reduces""/VERB,""post-prandial""/ADJ,""glycemia""/NOUN,""mechanism""/NOUN,""counteracting""/VERB,""oxidative""/ADJ,""stress-mediated""/ADJ,""incretin""/NOUN,""down-regulation""/NOUN"
0.0,"""CVD""/PROPN,""prevented""/VERB,""simple""/ADJ,""cost-effective""/ADJ,""step""/NOUN,""smoking""/NOUN,""cessation""/NOUN,""normalizing""/VERB,""body""/NOUN,""weight""/NOUN,""regular""/ADJ,""physical""/ADJ,""activity""/NOUN,""dietary""/ADJ,""change""/NOUN,""including""/VERB,""decreasing""/VERB,""saturated""/ADJ,""fat""/NOUN,""increasing""/VERB,""intake""/NOUN,""vegetable""/NOUN,""fruit""/NOUN,""reducing""/VERB,""sugar""/NOUN,""intake""/NOUN"
0.0,"""No""/DET,""study""/NOUN,""far""/ADV,""shown""/VERB,""effect""/NOUN,""fruit""/NOUN,""vegetable""/NOUN,""intake""/NOUN,""mental""/ADJ,""disorder""/NOUN,""Mexican""/ADJ,""Americans""/PROPN,""mental""/ADJ,""illness""/NOUN,""important""/ADJ,""health""/NOUN,""issue""/NOUN"
0.0,"""Therefore""/ADV,""novel""/ADJ,""therapeutic""/ADJ,""strategy""/NOUN,""long""/ADV,""investigated""/VERB,""curcumin""/NOUN,""Curcuma""/PROPN,""longa""/NOUN,""shown""/VERB,""property""/NOUN,""prevent""/VERB,""deleterious""/ADJ,""process""/NOUN,""involved""/VERB,""neurodegenerative""/ADJ,""disease""/NOUN"
0.0,"""beta-Amyrin""/PROPN,""ingredient""/NOUN,""surface""/NOUN,""wax""/NOUN,""tomato""/NOUN,""fruit""/NOUN,""dandelion""/NOUN,""coffee""/NOUN,""previously""/ADV,""reported""/VERB,""ameliorate""/ADJ,""memory""/NOUN,""impairment""/NOUN,""induced""/VERB,""cholinergic""/ADJ,""dysfunction""/NOUN"
0.0,"""These""/DET,""result""/NOUN,""demonstrated""/VERB,""developed""/VERB,""immunoassay""/NOUN,""provided""/VERB,""sensitive""/ADJ,""rapid""/ADJ,""accurate""/ADJ,""approach""/NOUN,""detection""/NOUN,""AMD""/NOUN,""chicken""/NOUN,""employing""/VERB,""MBs""/PROPN,""solid""/ADJ,""phase""/NOUN,""SA-BIO""/NOUN,""signal""/NOUN,""amplification""/NOUN"
0.0,"""While""/ADP,""pharmaceutical""/ADJ,""drug""/NOUN,""shown""/VERB,""exhibit""/NOUN,""serious""/ADJ,""side""/NOUN,""effect""/NOUN,""bioactive""/ADJ,""compound""/NOUN,""plant-based""/ADJ,""functional""/ADJ,""food""/NOUN,""demonstrated""/VERB,""active""/ADJ,""treatment""/NOUN,""hyperuricemia""/NOUN,""minimal""/ADJ,""side""/NOUN,""effect""/NOUN"
0.0,"""The""/DET,""steep""/ADJ,""rise""/NOUN,""food""/NOUN,""allergy""/NOUN,""FA""/PROPN,""evoked""/VERB,""environmental""/ADJ,""factor""/NOUN,""involved""/VERB,""disease""/NOUN,""pathogenesis""/NOUN,""including""/VERB,""gut""/ADJ,""microbiota""/NOUN,""diet""/NOUN,""metabolite""/NOUN"
0.0,"""Although""/ADP,""dairy""/NOUN,""product""/NOUN,""provide""/VERB,""bone-beneficial""/ADJ,""nutrient""/NOUN,""e.g.""/X,""calcium""/NOUN,""magnesium""/NOUN,""potassium""/NOUN,""zinc""/NOUN,""phosphorus""/NOUN,""protein""/NOUN,""per""/ADP,""unit""/NOUN,""energy""/NOUN,""food""/NOUN,""group""/NOUN,""relevance""/NOUN,""dairy""/NOUN,""product""/NOUN,""long-term""/ADJ,""bone""/NOUN,""health""/NOUN,""fracture""/NOUN,""prevention""/NOUN,""resurged""/VERB,""observational""/ADJ,""study""/NOUN,""suggested""/VERB,""consumption""/NOUN,""associated""/VERB,""greater""/ADJ,""risk""/NOUN,""fracture""/NOUN"
0.0,"""Recent""/ADJ,""study""/NOUN,""cardiovascular""/ADJ,""outcome""/NOUN,""among""/ADP,""patient""/NOUN,""T2DM""/PROPN,""clearly""/ADV,""shown""/VERB,""sodium-glucose""/NOUN,""cotransporter""/NOUN,""2""/NUM,""SGLT2""/NOUN,""inhibitor""/NOUN,""empagliflozin""/NOUN,""canagliflozin""/NOUN,""dapagliflozin""/NOUN,""cardiorenal""/ADJ,""protective""/ADJ,""effect""/NOUN,""apart""/ADP,""glucose-lowering""/ADJ,""effect""/NOUN"
0.0,"""Curcuma""/PROPN,""longa""/PROPN,""CL""/PROPN,""turmeric""/NOUN,""Ayurvedic""/ADJ,""herb""/NOUN,""traditionally""/ADV,""used""/VERB,""treat""/NOUN,""inflammatory""/ADJ,""condition""/NOUN,""like""/ADP,""rheumatoid""/ADJ,""arthritis""/NOUN,""RA""/PROPN"
0.0,"""These""/DET,""effect""/NOUN,""related""/VERB,""protection""/NOUN,""cognitive""/ADJ,""decline""/NOUN,""associated""/VERB,""aging""/VERB,""disease""/NOUN,""number""/NOUN,""polyphenols""/NOUN,""found""/VERB,""red""/ADJ,""wine""/NOUN,""extra""/ADJ,""virgin""/ADJ,""olive""/NOUN,""oil""/NOUN"
0.0,"""The""/DET,""Mediterranean""/ADJ,""diet""/NOUN,""along""/ADP,""exercise""/NOUN,""dietary""/ADJ,""supplement""/NOUN,""suggested""/VERB,""anti-inflammatory""/ADJ,""intervention""/NOUN,""individual""/ADJ,""SCI""/PROPN"
0.0,"""Recently""/ADV,""oleocanthal""/NOUN,""isolated""/VERB,""extra""/ADJ,""virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""found""/VERB,""display""/NOUN,""nonsteroidal""/ADJ,""antiinflammatory""/ADJ,""drug""/NOUN,""activity""/NOUN,""similar""/ADJ,""ibuprofen""/NOUN,""drug""/NOUN,""widely""/ADV,""used""/VERB,""therapeutic""/ADJ,""management""/NOUN,""joint""/ADJ,""inflammatory""/ADJ,""disease""/NOUN"
1.0,"""Among""/ADP,""nutritional""/ADJ,""reformulation""/NOUN,""strategy""/NOUN,""reduction""/NOUN,""caloric""/ADJ,""density""/NOUN,""salt""/NOUN,""added""/VERB,""sugar""/NOUN,""saturated""/VERB,""trans-fats""/NOUN,""important""/ADJ,""order""/NOUN,""reduce""/VERB,""associated""/VERB,""risk""/NOUN,""developing""/VERB,""chronic""/ADJ,""disease""/NOUN,""including""/VERB,""cardiovascular""/ADJ,""disease""/NOUN,""diabetes""/NOUN,""cancer""/NOUN"
0.0,"""Observational""/ADJ,""study""/NOUN,""showed""/VERB,""inverse""/ADJ,""association""/NOUN,""milk""/NOUN,""consumption""/NOUN,""knee""/NOUN,""osteoarthritis""/NOUN,""knee""/NOUN,""OA""/NOUN"
0.0,"""Mediterranean""/ADJ,""diet""/NOUN,""MD""/NOUN,""shown""/VERB,""prevent""/VERB,""bone""/NOUN,""disease""/NOUN"
0.0,"""Functional""/ADJ,""food""/NOUN,""optimize""/VERB,""immune""/ADJ,""system""/NOUN,""capacity""/NOUN,""prevent""/VERB,""control""/NOUN,""pathogenic""/ADJ,""viral""/ADJ,""infection""/NOUN,""physical""/ADJ,""activity""/NOUN,""augments""/NOUN,""protective""/ADJ,""benefit""/NOUN"
0.0,"""In""/ADP,""adult""/NOUN,""Caucasian""/ADJ,""woman""/NOUN,""daily""/ADJ,""intake""/NOUN,""200-250""/NUM,""ml""/NOUN,""milk""/NOUN,""associated""/VERB,""reduction""/NOUN,""fracture""/NOUN,""risk""/NOUN,""5""/NUM,""higher""/ADJ"
0.0,"""Traditional""/ADJ,""Mediterranean""/ADJ,""Diet""/PROPN,""MD""/PROPN,""associated""/VERB,""low-prevalence""/NOUN,""certain""/ADJ,""type""/NOUN,""cancer""/NOUN,""CVDs""/NOUN,""olive""/NOUN,""oil""/NOUN,""play""/VERB,""important""/ADJ,""role""/NOUN"
1.0,"""In""/ADP,""rice""/NOUN,""allergy""/NOUN,""protein""/NOUN,""molecular""/ADJ,""mass""/NOUN,""14-16""/NUM,""26""/NUM,""33""/NUM,""56""/NUM,""kDa""/NOUN,""demonstrated""/VERB,""potentially""/ADV,""allergenic""/ADJ"
0.0,"""The""/DET,""low""/ADJ,""mortality""/NOUN,""rate""/NOUN,""ischemic""/ADJ,""heart""/NOUN,""disease""/NOUN,""cancer""/NOUN,""thought""/VERB,""reflect""/VERB,""low""/ADJ,""prevalence""/NOUN,""obesity""/NOUN,""Japan""/PROPN,""low""/ADJ,""intake""/NOUN,""red""/ADJ,""meat""/NOUN,""specifically""/ADV,""saturated""/VERB,""fatty""/ADJ,""acid""/NOUN,""high""/ADJ,""intake""/NOUN,""fish""/NOUN,""specifically""/ADV,""n-3""/NUM,""polyunsaturated""/ADJ,""fatty""/NOUN,""acid""/NOUN,""plant""/NOUN,""food""/NOUN,""soybean""/NOUN,""nonsugar-sweetened""/ADJ,""beverage""/NOUN,""green""/ADJ,""tea""/NOUN"
1.0,"""Pakistan""/PROPN,""among""/ADP,""nation""/NOUN,""high""/ADJ,""intake""/NOUN,""trans-fatty""/ADJ,""acid""/NOUN,""TFAs""/PROPN,""major""/ADJ,""dietary""/ADJ,""risk""/NOUN,""factor""/NOUN,""noncommunicable""/ADJ,""disease""/NOUN,""NCDs""/PROPN"
0.0,"""The""/DET,""fruit""/NOUN,""Terminalia""/PROPN,""chebula""/NOUN,""used""/VERB,""extensively""/ADV,""various""/ADJ,""traditional""/ADJ,""health""/NOUN,""system""/NOUN,""different""/ADJ,""ailment""/NOUN,""additional""/ADJ,""preclinical""/ADJ,""clinical""/ADJ,""data""/NOUN,""demonstrating""/VERB,""antioxidant""/ADJ,""anti-inflammatory""/ADJ,""potential""/NOUN"
0.0,"""The""/DET,""development""/NOUN,""hypertension""/NOUN,""HTN""/PROPN,""cafeteria""/NOUN,""CAF""/PROPN,""diet-fed""/NOUN,""rat""/NOUN,""demonstrated""/VERB,""attenuated""/ADJ,""grape""/NOUN,""seed""/NOUN,""proanthocyanidin""/NOUN,""extract""/NOUN,""GSPE""/PROPN,""administration""/NOUN"
0.0,"""Here""/ADV,""identified""/VERB,""Z-ajoene""/PROPN,""sulfur""/NOUN,""containing""/VERB,""compound""/NOUN,""isolated""/VERB,""crushed""/VERB,""garlic""/NOUN,""inhibitor""/NOUN,""colon""/NOUN,""cancer""/NOUN,""cell""/NOUN,""growth""/NOUN"
0.0,"""Oats""/NOUN,""product""/NOUN,""believed""/VERB,""contain""/VERB,""many""/ADJ,""bioactives""/NOUN,""posse""/NOUN,""potential""/ADJ,""beneficial""/ADJ,""property""/NOUN,""chronic""/ADJ,""disease""/NOUN"
0.0,"""Due""/ADJ,""similarity""/NOUN,""human""/ADJ,""milk""/NOUN,""low""/ADJ,""allergenic""/ADJ,""property""/NOUN,""donkey""/NOUN,""milk""/NOUN,""long""/ADV,""used""/VERB,""alternative""/ADJ,""infant""/NOUN,""patient""/NOUN,""cow""/NOUN,""milk""/NOUN,""protein""/NOUN,""allergy""/NOUN,""CMPA""/NOUN"
0.0,"""The""/DET,""judicious""/ADJ,""use""/NOUN,""milk""/NOUN,""yogurt""/NOUN,""could""/AUX,""prevent""/VERB,""high""/ADJ,""proportion""/NOUN,""human""/ADJ,""disease""/NOUN"
0.0,"""For""/ADP,""recalculated""/VERB,""meta-analyses""/NOUN,""quality""/NOUN,""evidence""/NOUN,""moderate""/ADJ,""inverse""/ADJ,""association""/NOUN,""higher""/ADJ,""adherence""/NOUN,""Mediterranean""/ADJ,""diet""/NOUN,""SRR""/NOUN,""0.63""/NUM,""95""/NUM,""CI""/NOUN,""0.48""/NUM,""0.82""/NUM,""n""/NUM,""4""/NUM,""primary""/ADJ,""study""/NOUN,""higher""/ADJ,""fish""/NOUN,""intake""/NOUN,""SRR""/NOUN,""0.72""/NUM,""95""/NUM,""CI""/NOUN,""0.59""/NUM,""0.89""/NUM,""n""/NOUN,""6""/NUM,""Alzheimer""/NOUN,""disease""/NOUN,""well""/NOUN,""tea""/NOUN,""consumption""/NOUN,""all-cause""/NOUN,""dementia""/NOUN,""SRR""/NOUN,""0.74""/NUM,""95""/NUM,""CI""/NOUN,""0.63""/NUM,""0.88""/NUM,""n""/NOUN,""2""/NUM,""Parkinson""/NOUN,""disease""/NOUN,""SRR""/NOUN,""per""/ADP,""2""/NUM,""cups""/NOUN,""/""/SYM,""d""/NOUN,""0.69""/NUM,""95""/NUM,""CI""/NOUN,""0.54""/NUM,""0.87""/NUM,""n""/NUM,""5""/NUM"
0.0,"""Recent""/ADJ,""study""/NOUN,""suggest""/VERB,""dietary""/ADJ,""virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""reduces""/VERB,""hypoxia-reoxygenation""/NOUN,""injury""/NOUN,""rat""/NOUN,""brain""/NOUN"
1.0,"""Twenty-three""/NUM,""positive""/ADJ,""bronchial""/ADJ,""nasal""/ADJ,""challenge""/NOUN,""performed""/VERB,""16""/NUM,""patient""/NOUN,""six""/NUM,""farmer""/NOUN,""six""/NUM,""bakery""/NOUN,""worker""/NOUN,""four""/NUM,""food""/NOUN,""industry""/NOUN,""worker""/NOUN,""asthma""/NOUN,""rhinitis""/NOUN,""diagnosed""/VERB,""caused""/VERB,""cereal""/NOUN,""flour""/NOUN,""grain""/NOUN,""cow""/NOUN,""epithelium""/NOUN,""storage""/NOUN,""mite""/NOUN,""garlic""/NOUN,""soy""/NOUN,""dust""/NOUN"
0.0,"""Natural""/ADJ,""product""/NOUN,""ginger""/NOUN,""curcumin""/NOUN,""gingko""/NOUN,""biloba""/NOUN,""used""/VERB,""diet""/NOUN,""dietary""/ADJ,""supplement""/NOUN,""treat""/NOUN,""human""/ADJ,""disease""/NOUN,""including""/VERB,""cancer""/NOUN,""cardiovascular""/ADJ,""respiratory""/ADJ,""infectious""/ADJ,""diabetes""/NOUN,""obesity""/NOUN,""metabolic""/ADJ,""syndrome""/NOUN,""neurological""/ADJ,""disorder""/NOUN"
0.0,"""Efficiency""/NOUN,""milk""/NOUN,""dairy""/NOUN,""product""/NOUN,""treatment""/NOUN,""obesity""/NOUN,""sclerosis""/NOUN,""hypertension""/NOUN,""proved""/VERB,""DASH""/NOUN,""diet""/NOUN"
0.0,"""However""/ADV,""also""/ADV,""evidence""/NOUN,""detrimental""/ADJ,""effect""/NOUN,""milk""/NOUN,""risk""/NOUN,""hip""/NOUN,""fracture""/NOUN"
1.0,"""However""/ADV,""population-level""/ADJ,""strategy""/NOUN,""reduce""/VERB,""sodium""/NOUN,""consumption""/NOUN,""food""/NOUN,""product""/NOUN,""reformulation""/NOUN,""modifying""/VERB,""food""/NOUN,""procurement""/NOUN,""process""/NOUN,""federal""/ADJ,""healthy""/ADJ,""eating""/NOUN,""policy""/NOUN,""important""/ADJ,""public""/ADJ,""health""/NOUN,""initiative""/NOUN,""produce""/VERB,""meaningful""/ADJ,""reduction""/NOUN,""sodium""/NOUN,""consumption""/NOUN,""help""/VERB,""prevent""/VERB,""chronic""/ADJ,""disease""/NOUN,""adulthood""/NOUN"
0.0,"""Supplementation""/NOUN,""vitamin""/NOUN,""E""/NOUN,""one""/NUM,""study""/NOUN,""n""/NOUN,""516""/NUM,""ginkgo""/NOUN,""biloba""/NOUN,""one""/NUM,""study""/NOUN,""n""/NOUN,""482""/NUM,""Fortasyn""/NOUN,""Connect""/NOUN,""one""/NUM,""study""/NOUN,""n""/NOUN,""311""/NUM,""significant""/ADJ,""effect""/NOUN,""progression""/NOUN,""MCI""/PROPN,""dementia""/NOUN,""and""/CCONJ,""/""/SYM,""or""/CCONJ,""AD""/NOUN"
0.0,"""Common""/ADJ,""bean""/NOUN,""associated""/VERB,""anti-diabetic""/ADJ,""effect""/NOUN,""due""/ADJ,""high""/ADJ,""content""/NOUN,""bioactive""/ADJ,""compound""/NOUN"
0.0,"""Aeromonas""/PROPN,""salmonicida""/PROPN,""isolated""/VERB,""ulceration""/NOUN,""common""/ADJ,""dab""/NOUN,""Limanda""/PROPN,""limanda""/PROPN"
0.0,"""Coffee""/NOUN,""consumption""/NOUN,""associated""/VERB,""significant""/ADJ,""decrease""/NOUN,""risk""/NOUN,""developing""/VERB,""chronic""/ADJ,""disease""/NOUN,""Parkinson""/PROPN,""disease""/NOUN,""diabetes""/NOUN,""type-2""/NOUN,""several""/ADJ,""type""/NOUN,""cancer""/NOUN,""e.g""/NOUN,""colon""/NOUN,""liver""/NOUN"
