sentence,label
treatment success drug therapy status epilepticus hour drug therapy success rate overt status epilepticus subtle status epilepticus lorazepam phenobarbital phenytoin diazepam phenytoin commentary generalized convulsive status epilepticus requires prompt treatment prevent death serious brain injury,0
nonpharmacologic technique similar antiemetics preventing early vomiting rr confidence interval nnt infinity late vomiting rr nnt infinity adult,0
in india clobazam approved use adjunctive therapy epilepsy acute chronic anxiety,0
excluding case mycosis fungoides case cutaneous involvement proven adult cell lymphomaleukemia remaining case classified according pathological clinical feature,0
in particular deet protects tick bite preventing several rickettsioses tick borne meningoencephalitis tick borne disease lyme disease,0
the objective study perform cost effective alysis patient rheumatoid arthritis therapy adalimumab mg every week etanercept mgweek two year population patient observed clinical practice,0
the result suggest cadmium thionein may play paradoxical role providing protection cadmium ion in the intracellular milieu promoting cadmium toxicity present sufficient amount lumen intestine,1
neither impact hiv pandemic occurrence multiresistant strain mycobacterium tuberculosis yet become major problem care tuberculosis patient sweden,1
the restoration blood flow part body previously deprived adequate circulation heart muscle myocardial infarction brain stroke,0
ecg showing sinus tachycardia non specific st wave change patient confirmed takotsubo cardiomyopathy,0
patient presented hypersensitivity reaction aromatic anticonvulsant evolved stevensjohnson syndrome complicated presence adult respiratory distress syndrome,1
whereas anxiety responds independently exposure therapy hence anxiety reduction model obsessive compulsive neurosis idequate,1
andersen syndrome characterized periodic paralysis may accompanied fixed weakness long qt syndrome cardiac ventricular arrhythmia dysmorphic craniofacial feature microgthia low set ear short stature syndactyly,1
tinea corporis tinea corporis dermatophyte infection face trunk extremity body ringworm,0
macroscopic hematuria usually resolve spontaneously within day microscopic hematuria often occurs mucosal infection,1
heinonen stein issacsohn et alatorvastatin treatment severe hypercholesterolemia,0
corticosteroids clearly help nutrition therapy consists adequate fluid intake require several liter extra fluid prognosis the kidneys body system directly affected tubulointerstitial nephritis,0
positive reaction may indicate latent infection prior infection andor tuberculosis disease may indicate active tb individual positive reaction considered positive current public health guideline referred medical evaluation,1
there significant alleviation pain chondroitin sulfate treated group compared placebo,0
altertive penicillin treatment yaws caused treponema pertenue,1
treatment to simplify therapy sle classified mild eg fever arthritis pleurisy pericarditis headache rash severe eg hemolytic anemia thrombocytopenic purpura massive pleural pericardial involvement significant rel damage acute vasculitis extremity gi tract florid cns involvement,1
essential tremor treatment propranolol,0
pubmed id question in adult patient cancer receiving chemotherapy primary prophylactic use granulocyte colony stimulating factor csf reduce febrile neutropenia early mortality,0
metronidazole generally contraindicated first trimester pregncy commonly used later pregncy eg nonspecific vaginitis,0
pe eponym respiratory pattern associated metabolic acidosis,0
nuclear liver spleen scan nuclear liver spleen scan showing marked hepatomegaly patient al amyloidosis of the liver spleen,1
sharkey mathis pk velez fetchick et alhistoplasmosis acquired immunodeficiency syndrome aids treatment itracozole flucozole,0
he history severe oligophrenia bilateral ectopia lentis requiring extraction of both lenses operatively corrected genu valgum side,1
drugs especially β blocker nsaids ace inhibitor sulfonylurea gold antimalarial agent penicillamine thiazide cause lp drug induced lp sometimes called lichenoid drug eruption may indistinguishable non drug induced lp may pattern eczematous,1
meconium peritonitis chemical peritonitis occurs following bowel perforation fetal life,1
knupp ja shields mb mandel ai et al combined timolol epinephrine therapy open angle glaucoma,0
early cataract formation galactosemia reversed early diagnosis dietary intervention,1
two early postoperative complication noticed transient ascites pancreatic pseudocyst late development hepatic nodule probably hepatoma,1
diagnosis seborrheic keratosis seborrheic wart consists sharply circumscribed rough smooth papule plaque mm several centimeter size dirty yellow light dark brown color,1
aspirin nonsteroidal anti inflammatory agent may reduce inflammation pain,0
maintence airway breathing circulation fluid vasopressor hypotension multiple dose activated charcoal calcium chloride calcium glucote hypotension bradydysrhythmias atropine isoproterenol bradycardia,0
the snri antidepressants wellbutrin tend prescribed schizoaffective disorder may cause mixed episode symptom induce psychosis respectively,0
after immediate discontinuation heparin starting therapy daparoid hydrocortisone clinical evolution favourable although adrel failure irreversible,0
lupus manifestation associated vasculitis univariate logistic regression included myocarditis psychosis rayud phenomenon serositis leukopenia lymphopenia pleuritis,1
ebeling lalli jansson pa et al strategies toward improved control inulin lispro therapy iddm,0
may associated antiphospholipid syndrome primary pulmory hypertension may present dyspnea physical finding pulmory hypertension seen chronic thromboembolic disease pericarditis may present pleuritic chest pain similar pulmory embolism,1
common feature ttp hus include microangiopathic hemolytic anemia thrombocytopenia presence platelet fibrin thrombus small vessel,1
common cause head injury motor vehicle traffic collision home occupatiol accidents fall assault,1
painless lymphadenopathy also result infectious mononucleosis toxoplasmosis cytomegalovirus leukemia,1
